regime,rep,n,memory,order,noise_sd,oracle_vwk_mse,empirical_vwk_mse,wiener_mse,monomial_ls_mse,huber_mse,wiener_oracle_ratio,wiener_empirical_ratio,empirical_oracle_ratio,oracle_coef_rmse
gaussian_control,19,1200,3,2,0.25,0.011917850709202624,0.007535571589068692,0.011917850709202624,0.0009333439602956676,0.000998505069373614,1.0,1.5815456821471894,0.6322928330734953,0.03230130427329381
gaussian_control,20,1200,3,2,0.25,0.015235611031827677,0.01615395468877561,0.015235611031827677,0.0009763251372809118,0.0010109661945964293,1.0,0.9431505365317117,1.0602761290656137,0.04005830820312129
gaussian_control,21,1200,3,2,0.25,0.08518530388556257,0.0711420553689422,0.08518530388556257,0.0002645920231512783,0.00036023794997617944,1.0,1.1973972841210754,0.8351447036511606,0.08604399073452434
gaussian_control,22,1200,3,2,0.25,0.042954660582976784,0.01848184234919456,0.042954660582976784,0.00027829086119304797,0.0003339880832168607,1.0,2.3241546903925814,0.43026395968122344,0.06414188925510945
gaussian_control,23,1200,3,2,0.25,0.01731029310579896,0.01804034916408149,0.01731029310579896,0.0002895733164613173,0.00032673326374789625,1.0,0.9595320438843791,1.0421746791819464,0.04037054000094117
gaussian_control,24,1200,3,2,0.25,0.042719722218981855,0.039875531802605786,0.042719722218981855,0.001120740822540226,0.001142668731230666,1.0,1.071326708078918,0.9334220760660215,0.06346558005283659
gaussian_control,25,1200,3,2,0.25,0.024439225719530226,0.02158876556948828,0.024439225719530226,0.00032076408178545067,0.0002912358937282766,1.0,1.1320344204427577,0.8833653658771994,0.049048327194530485
gaussian_control,26,1200,3,2,0.25,0.016762610684166363,0.003849396300948464,0.016762610684166363,0.0007274246247962784,0.0006831431848480345,1.0,4.354607677062551,0.22964181257186442,0.04080278490963162
gaussian_control,27,1200,3,2,0.25,0.029062643943541615,0.02101286315617627,0.029062643943541615,0.000867711774220944,0.0009134876926884486,1.0,1.3830882411185974,0.7230196673433014,0.0623813061193697
gaussian_control,28,1200,3,2,0.25,0.0234705496425349,0.01626040497203711,0.0234705496425349,0.0005619664833482799,0.0006697573467120055,1.0,1.4434172877549496,0.6928003485086227,0.048739643711041176
gaussian_control,29,1200,3,2,0.25,0.02668705055061964,0.017369862182375632,0.02668705055061964,0.0001926821894809345,0.0001941162471346618,1.0,1.536399671477976,0.6508723078793855,0.05194148516250186
gaussian_control,30,1200,3,2,0.25,0.006842454273092237,0.003833451241840686,0.006842454273092237,0.0004442714143348997,0.0004988679630897182,1.0,1.7849331689443206,0.5602450654168969,0.02418869043561731
gaussian_control,31,1200,3,2,0.25,0.01939110870964739,0.006856932443758764,0.01939110870964739,0.0004577490626571994,0.000496352002938706,1.0,2.827956796817699,0.3536121913620818,0.04129054605526586
gaussian_control,32,1200,3,2,0.25,0.03575398388076624,0.01550599656375403,0.03575398388076624,0.0007251689612077791,0.000873329438709827,1.0,2.3058165744949792,0.4336858408692028,0.059101962368813876
gaussian_control,33,1200,3,2,0.25,0.002944498794091872,0.003165705804595003,0.002944498794091872,0.0007219263795518486,0.000726021912599258,1.0,0.9301239520798015,1.0751255225327252,0.016703276953484565
gaussian_control,34,1200,3,2,0.25,0.019997965508571684,0.023075517632538546,0.019997965508571684,0.0008163332024389734,0.0009419935656519035,1.0,0.8666312854612961,1.1538932609243544,0.04066487469371999
gaussian_control,35,1200,3,2,0.25,0.02058155119834813,0.018853000875177026,0.02058155119834813,0.0006579817567745875,0.0005177256716270148,1.0,1.0916856862531108,0.9160145750671195,0.04583634846719032
gaussian_control,36,1200,3,2,0.25,0.01654274128535254,0.02559212056854906,0.01654274128535254,0.0007245028307742521,0.0006943300702303018,1.0,0.6463997870376721,1.5470302126533966,0.04041024237067703
gaussian_control,37,1200,3,2,0.25,0.005592265328974653,0.0026104314369429084,0.005592265328974653,0.00043667120640736545,0.0004335799230944439,1.0,2.142276272738957,0.4667932015703435,0.024019965409746005
gaussian_control,38,1200,3,2,0.25,0.03329465839728784,0.029871794916372294,0.03329465839728784,0.0006944341174557945,0.0007873660563004249,1.0,1.1145851292330453,0.8971948160551072,0.06747993641335698
gaussian_control,39,1200,3,2,0.25,0.0021070883935958664,0.0027192230055401046,0.0021070883935958664,0.0002020654574321954,0.00023767362357287033,1.0,0.7748862043690112,1.29051207049724,0.01461746394097821
centered_exponential_skew,0,1200,3,2,0.25,0.13849953777089602,0.03779050936217912,1.0261288039808754,0.0010328564299200572,0.0010003662779033463,7.40889695731897,27.153082117697753,0.2728565738947927,0.09454475780162003
